client_id,client_description,invoice_number,amount,invoice_date
388749201,Leyla Hansen,2000007103,295,4/8/2017 0:00
604491216,Parker Hannifin Corp.,2000007104,675,4/8/2017 0:00
16733900,Ocean Energy Inc,2000007105,425,4/8/2017 0:00
251957810,Cloe Mccarthy,2000007106,495,4/8/2017 0:00
463444709,Cali Murphy,2000007107,215,4/8/2017 0:00
267662162,Mellon Financial Corporation,2000007108,285,4/8/2017 0:00
543286541,NCR Corporation,2000007109,285,4/8/2017 0:00
675630567,Genesis Health Ventures Inc.,2000007110,295,4/8/2017 0:00
116326621,PPG Industries Inc,2000007111,485,4/8/2017 0:00
139941598,Wade Osborne,2000007112,295,4/8/2017 0:00
644995783,Providian Financial Corp.,2000007113,845,4/8/2017 0:00
175804090,Kroger Co.,2000007114,795,4/8/2017 0:00
262038802,Jabil Circuit Inc.,2000007115,495,4/8/2017 0:00
562241676,Phoenix Krueger,2000007116,345,4/8/2017 0:00
593324223,The Men's Wearhouse Inc.,2000007117,795,4/8/2017 0:00
509776529,Reader's Digest Association Inc.,2000007118,585,4/10/2017 0:00
631333991,Burlington Resources Inc.,2000007119,705,4/10/2017 0:00
509649348,L-3 Communications Holdings Inc.,2000007120,425,4/10/2017 0:00
540205844,Hibernia Corp.,2000007121,245,4/10/2017 0:00
260410743,PolyOne Corp,2000007122,295,4/10/2017 0:00
12705527,Halle Ewing,2000007123,625,4/10/2017 0:00
386943472,Merrill Lynch & Co. Inc.,2000007124,455,4/10/2017 0:00
425518272,FirstEnergy Corp.,2000007125,855,4/1/2017 0:00
448819743,PNM Resources Inc,2000007126,595,4/1/2017 0:00
88513002,Viviana Baxter,2000007127,45,4/7/2017 0:00
388749201,Leyla Hansen,2000007128,280,4/11/2016 0:00
575312254,Stein Mart Inc,2000007129,295,4/11/2017 0:00
645923942,Rock-Tenn Co,2000007130,345,4/11/2017 0:00
309495574,Sabre Holdings Corp,2000007131,515,4/11/2017 0:00
217029294,Huntington Bancshares Inc.,2000007132,685,4/11/2017 0:00
605534915,Justin Daniels,2000007133,55,4/11/2017 0:00
127141131,Rohm & Haas Co.,2000007134,315,4/11/2017 0:00
527854831,Jaylen Hensley,2000007135,255,4/11/2017 0:00
7416419,Elise Riddle,2000007136,455,4/11/2017 0:00
505173139,3M Company,2000007137,195,4/11/2017 0:00
648704931,Landstar System Inc.,2000007138,425,4/11/2017 0:00
650537812,Sonoco Products Co.,2000007139,345,4/11/2017 0:00
426932382,National Commerce Financial Corporation,2000007140,555,4/11/2017 0:00
447970739,Hadley Sharp,2000007141,945,4/12/2017 0:00
571966072,Nabors Industries Inc,2000007142,675,4/12/2017 0:00
379214896,The MONY Group Inc.,2000007143,665,4/12/2017 0:00
573675921,Amgen Inc.,2000007144,795,4/12/2017 0:00
620405256,UnitedHealth Group Incorporated,2000007145,455,4/12/2017 0:00
455668791,SPX Corp,2000007146,395,4/12/2017 0:00
497463325,Staples Inc,2000007147,50,4/12/2017 0:00
49632436,ITT Industries Inc.,2000007148,1565,4/12/2017 0:00
101387104,Layne Barber,2000007149,475,4/12/2017 0:00
544795639,R.J. Reynolds Tobacco Company,2000007150,395,4/12/2017 0:00
76238643,Jillian Pope,2000007151,65,4/12/2017 0:00
639025890,The McGraw-Hill Companies Inc.,2000007152,495,4/12/2017 0:00
84553239,Potlatch Corp,2000007153,325,4/12/2017 0:00
216621607,Kellen Todd,2000007154,325,4/12/2017 0:00
149119421,Bristol-Myers Squibb Company,2000007155,190,4/13/2017 0:00
64041294,KPMG Consulting Inc.,2000007156,515,4/13/2017 0:00
291051913,CMS Energy Corp.,2000007157,275,4/13/2017 0:00
410420670,Ryland Group Inc.,2000007158,455,4/13/2017 0:00
508596829,"Arch Coal, Inc.",2000007159,145,4/13/2017 0:00
132374656,Sysco Corp,2000007160,315,4/13/2017 0:00
573069409,Ibrahim Decker,2000007161,350,4/13/2017 0:00
226402734,Manpower Inc.,2000007162,445,4/13/2017 0:00
474663599,Aaron Benjamin,2000007163,695,4/13/2017 0:00
631333991,Burlington Resources Inc.,2000007164,75,4/13/2017 0:00
14602062,Makena Villegas,2000007165,285,4/13/2017 0:00
19732611,Teleflex Incorporated,2000007166,495,4/13/2017 0:00
217236526,Pactiv Corp,2000007167,55,4/13/2017 0:00
8595490,SCI Systems Onc.,2000007168,325,4/13/2017 0:00
393924500,AOL Time Warner Inc.,2000007169,135,4/13/2017 0:00
224376880,SunGard Data Systems Inc.,2000007170,65,4/14/2017 0:00
224376880,SunGard Data Systems Inc.,2000007171,365,4/14/2017 0:00
36421506,General Electric Company,2000007172,995,4/14/2017 0:00
172038105,Paloma Fletcher,2000007173,125,4/14/2017 0:00
453688404,United Defense Industries Inc.,2000007174,495,4/14/2017 0:00
683312569,"Gannett Co., Inc.",2000007175,645,4/14/2017 0:00
180629487,Gage Hall,2000007176,275,4/14/2017 0:00
362058762,Jayleen Sanford,2000007177,330,4/14/2017 0:00
366042811,Drake Mack,2000007178,735,4/13/2017 0:00
284738710,ChevronTexaco Corp.,2000007179,80,4/14/2017 0:00
496244388,New York Times Company,2000007180,215,4/14/2017 0:00
230846085,OGE Energy Corp,2000007181,275,4/14/2017 0:00
372348761,CBRL Group Inc.,2000007182,95,4/14/2017 0:00
657270694,Jensen Larson,2000007183,375,4/14/2017 0:00
511782550,Maytag Corporation,2000007184,40,4/14/2017 0:00
141291892,Perot Systems Corp,2000007185,325,4/15/2017 0:00
24687789,Mauricio Leblanc,2000007186,325,4/15/2017 0:00
104168084,Kenna Stevens,2000007187,305,4/15/2017 0:00
126202579,DIMON Incorporated,2000007188,355,4/15/2017 0:00
651711108,Emery Fox,2000007189,745,4/15/2017 0:00
318040392,Wilson Ingram,2000007190,385,4/15/2017 0:00
562852329,Tyson Foods Inc,2000007191,225,4/15/2017 0:00
547706674,Payless Shoesource Inc,2000007192,295,4/15/2017 0:00
18180908,Synovus Financial Corp.,2000007193,385,4/17/2017 0:00
585627811,Halliburton Co.,2000007194,625,4/17/2017 0:00
527606952,Jazmine Clark,2000007195,325,4/17/2017 0:00
464995966,Watsco Inc,2000007196,405,4/17/2017 0:00
204882675,Harris Corp.,2000007197,995,4/17/2017 0:00
28653309,Whole Foods Market Inc,2000007198,410,4/17/2017 0:00
385968051,Intuit Inc.,2000007199,1395,4/17/2017 0:00
679099654,Rockwell Collins Inc,2000007200,215,4/17/2017 0:00
245928750,Edison International,2000007201,215,4/17/2017 0:00
111471214,Malik Crosby,2000007202,140,4/17/2017 0:00
420523073,Kemet Corp.,2000007203,320,4/17/2017 0:00
625271042,Pittston Brinks Group,2000007204,295,4/18/2017 0:00
389832200,Texas Instruments Incorporated,2000007205,555,4/18/2017 0:00
247915243,Hilton Hotels Corp.,2000007206,985,4/18/2017 0:00
279034888,Electronic Arts Inc.,2000007207,70,4/18/2017 0:00
109121390,"D&K Healthcare Resources, Inc.",2000007208,130,4/19/2017 0:00
269840253,EGL Inc.,2000007209,315,4/19/2017 0:00
4024681,CSX Corp.,2000007210,375,4/19/2017 0:00
199155800,Cardinal Health Inc.,2000007211,150,4/19/2017 0:00
556990594,"Dominion Resources, Inc.",2000007212,595,4/19/2017 0:00
368388828,"Becton, Dickinson and Company",2000007213,2900,4/19/2017 0:00
423224583,Massey Energy Company,2000007214,255,4/20/2017 0:00
542336332,"Air Products and Chemicals, Inc.",2000007215,90,4/20/2017 0:00
160047398,"Amkor Technology, Inc.",2000007216,150,4/20/2017 0:00
300966051,Avery Dennison Corporation,2000007217,750,4/14/2017 0:00
625327542,Trans World Entertainment Corp.,2000007218,20,4/13/2017 0:00
606365737,KeyCorp,2000007219,375,4/11/2017 0:00
440560658,Caterpillar Inc.,2000007220,85,4/25/2017 0:00
505173139,3M Company,2000007221,80,4/24/2017 0:00
618891058,Carpenter Technology Corp.,2000007222,75,4/25/2017 0:00
556990594,"Dominion Resources, Inc.",2000007223,90,4/24/2017 0:00
515597222,Microsoft Corporation,2000007224,80,4/25/2017 0:00
98700648,America West Holdings Corporation,2000007225,75,4/25/2017 0:00
90038671,"American Axle & Manufacturing Holdings, Inc.",2000007226,85,4/25/2017 0:00
327519152,Bank One Corporation,2000007227,80,4/25/2017 0:00
271796605,"Albertson's, Inc.",2000007228,170,4/25/2017 0:00
18015282,Del Monte Foods Co,2000007229,80,4/25/2017 0:00
301967521,Caremark Rx Inc.,2000007230,70,4/25/2017 0:00
54488403,"American Water Works Company, Inc.",2000007231,80,4/25/2017 0:00
112804785,Fidelity National Financial Inc.,2000007232,80,4/25/2017 0:00
309525195,"BMC Software, Inc.",2000007233,90,4/25/2017 0:00
175819198,Dial Corporation,2000007234,85,4/25/2017 0:00
149119421,Bristol-Myers Squibb Company,2000007235,95,4/25/2017 0:00
637626070,Exelon Corporation,2000007236,85,4/25/2017 0:00
532467401,Carlisle Cos. Inc.,2000007237,1425,4/27/2017 0:00
30976785,Colgate-Palmolive Co.,2000007238,16950,4/28/2017 0:00
473256586,Maxtor Corporation,2000007239,65,4/28/2017 0:00
242968064,Nash Aguirre,2000007240,0,5/1/2017 0:00
114967358,Equity Residential Properties Trust,2000007241,250,4/21/2017 0:00
507003878,"Belk, Inc.",2000007242,35,4/21/2017 0:00
464995966,Watsco Inc,2000007243,65,4/21/2017 0:00
42347513,Federated Department Stores Inc.,2000007244,125,4/25/2017 0:00
233922193,Kael Herrera,2000007245,365,4/26/2017 0:00
271796605,"Albertson's, Inc.",2000007246,385,4/26/2017 0:00
126208055,MPS Group Inc.,2000007247,735,4/26/2017 0:00
416840575,Aon Corporation,2000007248,42275,4/27/2017 0:00
253620776,Ball Corporation,2000007249,195,4/27/2017 0:00
474663599,Aaron Benjamin,2000007250,150,4/27/2017 0:00
46529639,Brenda Reid,2000007251,615,4/28/2017 0:00
300966051,Avery Dennison Corporation,2000007252,105,4/28/2017 0:00
179683071,Vishay Intertechnology Inc,2000007253,325,4/28/2017 0:00
631333991,Burlington Resources Inc.,2000007254,70,5/1/2017 0:00
271796605,"Albertson's, Inc.",2000007255,6515,4/26/2017 0:00
440613920,Valspar Corporation,2000007256,75,4/25/2017 0:00
56873339,AMERCO,2000007257,220,4/25/2017 0:00
301967521,Caremark Rx Inc.,2000007258,3485,5/3/2017 0:00
201096286,Sports Authority Inc,2000007259,225,5/3/2017 0:00
390796900,RoadwayCorp,2000007260,900,5/3/2017 0:00
637626070,Exelon Corporation,2000007261,315,5/3/2017 0:00
449916255,BB&T Corporation,2000007262,1050,5/4/2017 0:00
108350580,FMC Corp,2000007263,500,5/4/2017 0:00
330431267,"Big Lots, Inc.",2000007264,175,5/5/2017 0:00
553445512,Engelhard Corporation,2000007265,195,5/8/2017 0:00
555339793,Coventry Health Care Inc.,2000007266,85,5/10/2017 0:00
101553776,Zaria Joseph,2000007267,325,5/3/2017 0:00
105333788,Yandel Schmidt,2000007268,95,5/3/2017 0:00
56873339,AMERCO,2000007269,1985,5/3/2017 0:00
471795098,Echostar Communications Corporation,2000007270,385,5/3/2017 0:00
316874605,ABM Industries Incorporated,2000007271,235,5/3/2017 0:00
657533068,Federal Express Corp.,2000007272,985,5/3/2017 0:00
90038671,"American Axle & Manufacturing Holdings, Inc.",2000007273,450,5/4/2017 0:00
199155800,Cardinal Health Inc.,2000007274,150,5/5/2017 0:00
252755320,The Bear Stearns Companies Inc.,2000007275,125,5/5/2017 0:00
252755320,The Bear Stearns Companies Inc.,2000007276,125,5/5/2017 0:00
611432852,Eli Lilly and Company,2000007277,395,5/8/2017 0:00
327519152,Bank One Corporation,2000007278,155,5/8/2017 0:00
269840253,EGL Inc.,2000007279,315,5/8/2017 0:00
505173139,3M Company,2000007280,195,5/8/2017 0:00
302919719,Ohio Casualty Corp.,2000007281,365,5/10/2017 0:00
425518272,FirstEnergy Corp.,2000007282,350,5/10/2017 0:00
416443031,Orlando Goodwin,2000007283,1395,5/12/2017 0:00
449916255,BB&T Corporation,2000007284,195,5/15/2017 0:00
108350580,FMC Corp,2000007285,500,5/15/2017 0:00
390796900,RoadwayCorp,2000007286,405,5/18/2017 0:00
330431267,"Big Lots, Inc.",2000007287,175,5/18/2017 0:00
46755260,"Best Buy Co., Inc.",2000007288,650,5/19/2017 0:00
7312217,Energy East Corporation,2000007289,650,5/19/2017 0:00
586539860,"Dreyer's Grand Ice Cream, Inc.",2000007290,1275,5/11/2017 0:00
324609387,"DST Systems, Inc.",2000007291,825,5/12/2017 0:00
90038671,"American Axle & Manufacturing Holdings, Inc.",2000007292,450,5/12/2017 0:00
420011404,Dixie Dudley,2000007293,325,5/15/2017 0:00
533728680,Oscar Bright,2000007294,875,5/31/2017 0:00
279034888,Electronic Arts Inc.,2000007295,70,5/16/2017 0:00
519062039,Reece Alvarado,2000007296,295,5/17/2017 0:00
442557760,Melanie Mcmahon,2000007297,495,5/17/2017 0:00
533728680,Oscar Bright,2000007298,1485,5/17/2017 0:00
618891058,Carpenter Technology Corp.,2000007299,258,5/17/2017 0:00
397067348,"Earthlink, Inc.",2000007300,135,5/18/2017 0:00
397067348,"Earthlink, Inc.",2000007301,135,5/18/2017 0:00
201096286,Sports Authority Inc,2000007302,225,5/26/2017 0:00
299868760,CNF Inc.,2000007303,1855,5/26/2017 0:00
148358507,Di Giorgio Corporation,2000007304,865,5/27/2017 0:00
635488464,Constellation Emergy Group Inc.,2000007305,650,5/27/2017 0:00
57271029,3Com Corp,2000007306,250,5/31/2017 0:00
443123920,Davon Graves,2000007307,2915,6/1/2017 0:00
271796605,"Albertson's, Inc.",2000007308,385,5/22/2017 0:00
291051913,CMS Energy Corp.,2000007309,275,5/22/2017 0:00
56873339,AMERCO,2000007310,220,5/22/2017 0:00
617729917,Makenna Simon,2000007311,435,5/22/2017 0:00
632462572,Amerada Hess Corporation,2000007312,655,5/22/2017 0:00
29945518,Science Applications Intl. Inc.,2000007313,410,5/23/2017 0:00
376834150,Honeywell International Inc.,2000007314,345,5/24/2017 0:00
300966051,Avery Dennison Corporation,2000007315,140,5/25/2017 0:00
138672343,Jazmine Oliver,2000007316,1135,5/25/2017 0:00
161309248,Pall Corp,2000007317,585,5/25/2017 0:00
327519152,Bank One Corporation,2000007318,155,5/26/2017 0:00
316874605,ABM Industries Incorporated,2000007319,235,5/26/2017 0:00
156978601,Longs Drug Stores Corporation,2000007320,595,5/26/2017 0:00
616879135,MDU Resources Group Inc.,2000007321,410,5/26/2017 0:00
425518272,FirstEnergy Corp.,2000007322,350,5/30/2017 0:00
160047398,"Amkor Technology, Inc.",2000007323,150,5/30/2017 0:00
147510626,Motorola Inc.,2000007324,615,5/30/2017 0:00
496089648,Service Corp. International,2000007325,885,5/30/2017 0:00
147363507,Bo Mccarty,2000007326,325,5/31/2017 0:00
398539818,Soren Frederick,2000007327,270,5/31/2017 0:00
469776312,Brogan Mcfarland,2000007328,125,5/31/2017 0:00
100103726,Taryn Gregory,2000007329,195,5/31/2017 0:00
86815398,RPM Inc.,2000007330,300,5/31/2017 0:00
412925085,DQE Inc.,2000007331,925,5/31/2017 0:00
40133715,Adalyn Parsons,2000007332,2285,6/8/2017 0:00
309525195,"BMC Software, Inc.",2000007333,2705,6/8/2017 0:00
545099577,Hartford Financial Services Group Inc.,2000007334,595,6/1/2017 0:00
425518272,FirstEnergy Corp.,2000007335,350,6/1/2017 0:00
54488403,"American Water Works Company, Inc.",2000007336,550,6/2/2017 0:00
644669261,Metaldyne Corporation,2000007337,865,6/6/2017 0:00
505173139,3M Company,2000007338,195,6/6/2017 0:00
556990594,"Dominion Resources, Inc.",2000007339,595,6/7/2017 0:00
199155800,Cardinal Health Inc.,2000007340,150,6/7/2017 0:00
316501457,Libby Simpson,2000007341,585,6/7/2017 0:00
615298836,Molex Incorporated,2000007342,525,6/7/2017 0:00
536990562,Health Management Associates Inc.,2000007343,695,6/7/2017 0:00
324609387,"DST Systems, Inc.",2000007344,96.25,6/9/2017 0:00
24644676,Comverse Technology Inc.,2000007345,735,6/9/2017 0:00
269840253,EGL Inc.,2000007346,315,6/12/2017 0:00
90038671,"American Axle & Manufacturing Holdings, Inc.",2000007347,450,6/16/2017 0:00
203039505,Mohawk Industries Inc.,2000007348,345,6/19/2017 0:00
330431267,"Big Lots, Inc.",2000007349,175,6/30/2017 0:00
574444986,Aditya Lester,2000007350,965,6/22/2017 0:00
532467401,Carlisle Cos. Inc.,2000007352,475,6/23/2017 0:00
90926652,USA Interactive,2000007351,165,6/22/2017 0:00
201096286,Sports Authority Inc,2000007353,225,6/23/2017 0:00
618420790,Mason Glenn,2000007354,1515,6/27/2017 0:00
635488464,Constellation Emergy Group Inc.,2000007355,1620,6/27/2017 0:00
635488464,Constellation Emergy Group Inc.,2000007356,0,6/27/2017 0:00
532467401,Carlisle Cos. Inc.,2000007357,475,6/28/2017 0:00
316874605,ABM Industries Incorporated,2000007358,355,6/28/2017 0:00
389558242,The Allstate Corporation,2000007359,3995,6/29/2017 0:00
291051913,CMS Energy Corp.,2000007360,275,6/22/2017 0:00
4024681,CSX Corp.,2000007361,375,6/23/2017 0:00
4024681,CSX Corp.,2000007362,375,6/23/2017 0:00
556990594,"Dominion Resources, Inc.",2000007363,595,6/23/2017 0:00
397067348,"Earthlink, Inc.",2000007364,135,6/23/2017 0:00
316874605,ABM Industries Incorporated,2000007365,235,6/23/2017 0:00
249400274,Briggs & Stratton Corporation,2000007366,695,6/26/2017 0:00
508660913,DynCorp,2000007367,30,6/26/2017 0:00
160047398,"Amkor Technology, Inc.",2000007368,150,6/26/2017 0:00
122749820,Heidy Alexander,2000007369,695,6/27/2017 0:00
279034888,Electronic Arts Inc.,2000007370,105,6/28/2017 0:00
300966051,Avery Dennison Corporation,2000007371,140,6/29/2017 0:00
349992797,Cynthia Jefferson,2000007372,495,6/29/2017 0:00
252755320,The Bear Stearns Companies Inc.,2000007373,125,6/29/2017 0:00
253620776,Ball Corporation,2000007374,390,6/29/2017 0:00
56873339,AMERCO,2000007375,220,6/29/2017 0:00
271796605,"Albertson's, Inc.",2000007376,385,6/29/2017 0:00
596866232,Clarence Oconnell,2000007377,915,6/30/2017 0:00
175819198,Dial Corporation,2000007378,0,6/30/2017 0:00
659607849,Charter One Financial Inc.,2000007379,0,6/30/2017 0:00
31035001,Comdisco Inc.,2000007380,0,6/30/2017 0:00
11147502,Computer Sciences Corp.,2000007381,0,6/30/2017 0:00
175819198,Dial Corporation,2000007382,0,6/30/2017 0:00
223537736,Brown-Forman Corporation,2000007383,1550,7/1/2017 0:00
631333991,Burlington Resources Inc.,2000007384,75,6/30/2017 0:00
429351338,Hughes Supply Inc.,2000007385,455,6/30/2017 0:00
202564417,Parker Wang,2000007386,395,6/30/2017 0:00
327519152,Bank One Corporation,2000007387,155,6/30/2017 0:00
269840253,EGL Inc.,2000007388,875,6/21/2017 0:00
449916255,BB&T Corporation,2000007389,575,7/4/2017 0:00
317998521,Baxter International Inc.,2000007390,350,7/5/2017 0:00
317998521,Baxter International Inc.,2000007391,445,7/5/2017 0:00
95162655,DaVita Inc.,2000007392,1695,7/6/2017 0:00
271796605,"Albertson's, Inc.",2000007393,3215,7/18/2017 0:00
330431267,"Big Lots, Inc.",2000007394,175,7/18/2017 0:00
330431267,"Big Lots, Inc.",2000007395,765,7/18/2017 0:00
223537736,Brown-Forman Corporation,2000007396,640,7/1/2017 0:00
171109282,The May Department Stores Company,2000007397,435,7/1/2017 0:00
24751624,BellSouth Corporation,2000007398,230,7/3/2017 0:00
42347513,Federated Department Stores Inc.,2000007399,150,7/3/2017 0:00
52988469,"Arrow Electronics, Inc.",2000007400,75,7/3/2017 0:00
461441807,Reliance Steel & Aluminum Co.,2000007401,325,7/5/2017 0:00
142780669,Bank of America Corporation,2000007402,60,7/6/2017 0:00
103830051,Nylah Schmidt,2000007403,545,7/6/2017 0:00
225908282,General Dynamics Corporation,2000007404,795,7/7/2017 0:00
264921674,Slade Andrade,2000007405,405,7/7/2017 0:00
397067348,"Earthlink, Inc.",2000007406,795,7/7/2017 0:00
98700648,America West Holdings Corporation,2000007407,1275,7/10/2017 0:00
90038671,"American Axle & Manufacturing Holdings, Inc.",2000007408,1925,7/10/2017 0:00
388590476,Old Republic International Corp.,2000007409,425,7/11/2017 0:00
582136085,Cabot Corp,2000007410,50,7/11/2017 0:00
505173139,3M Company,2000007411,195,7/11/2017 0:00
424671224,McKesson Corporation,2000007412,465,7/11/2017 0:00
511215595,Tate Norris,2000007413,0,7/31/2017 0:00
570767764,Andrea Schultz,2000007414,0,7/31/2017 0:00
230520253,AmSouth Bancorp.,2000007415,225,7/13/2017 0:00
230520253,AmSouth Bancorp.,2000007416,675,7/13/2017 0:00
160047398,"Amkor Technology, Inc.",2000007417,1020,7/13/2017 0:00
284270374,AMR Corporation,2000007418,155,7/13/2017 0:00
284270374,AMR Corporation,2000007419,375,7/13/2017 0:00
4024681,CSX Corp.,2000007420,60,7/13/2017 0:00
508596829,"Arch Coal, Inc.",2000007421,135,7/13/2017 0:00
